stop_id;stop_name;stop_lat;stop_lon;stop_code;location_type;parent_station;wheelchair_boarding;stop_direction
F00404;Mikszáth Kálmán utca;47.559154;18.965664;;;;1;-31
F00405;Mikszáth Kálmán utca;47.559712;18.965132;;;;1;155
F00406;Kölcsey utca;47.555269;18.965923;;;;2;20
F00407;Kölcsey utca;47.555674;18.965935;;;;2;-161
F00408;Szent János Kórház;47.509594;19.010039;;;;2;28
F00409;Szent János Kórház;47.509728;19.009813;;;;2;89
F00410;Szent János Kórház;47.509818;19.009800;;;;1;84
F00411;Szent János Kórház;47.509837;19.009411;;;;2;-90
F00412;Széll Kálmán tér M;47.507673;19.024615;;;;1;-88
F00414;Kelemen László utca;47.522240;18.990804;;;;1;51
F00415;Kelemen László utca;47.522366;18.990764;;;;1;-128
F00416;Széher út 16.;47.521951;18.984624;;;;2;137
F00417;Bölöni György utca / Széher út;47.524126;18.980545;;;;2;125
F00422;Széll Kálmán tér M;47.507475;19.023859;;;;1;80
F00423;Vöröstorony utca;47.528558;18.999495;;;;1;-96
F00424;Vöröstorony utca;47.528450;18.999800;;;;1;83
F00425;Nyúl utca;47.508723;19.018044;;;;2;-79
F00426;Nyúl utca;47.508669;19.017872;;;;2;101
F00427;Nyúl utca;47.509002;19.017008;;;;1;-79
F00428;Nyúl utca;47.508625;19.018867;;;;1;102
F00429;Akadémia;47.519534;18.993449;;;;1;-45
F00430;Akadémia;47.519337;18.993900;;;;2;135
F00431;Akadémia;47.518914;18.994153;;;;1;135
F00432;Akadémia;47.519292;18.994126;;;;2;-45
F00433;Tücsök utca;47.585487;18.997590;;;;2;-36
F00434;Tücsök utca;47.585460;18.997430;;;;2;141
F00435;Pusztadombi utca;47.602488;19.056793;;;;2;-62
F00436;Égető utca;47.604054;19.052418;;;;2;-67
F00437;Táncsics Mihály utca;47.602723;19.051234;;;;2;-157
F00438;Gulácsy Lajos utca;47.602642;19.048242;;;;2;28
F00439;Gulácsy Lajos utca;47.602534;19.048003;;;;2;-152
F00440;Szőlőkert utca;47.554889;19.040682;;;;2;-166
F00441;Szőlőkert utca;47.554633;19.040776;;;;1;14
F00442;Donát utca;47.604207;19.043933;;;;2;103
F00443;Bojtár utca 49.;47.559440;19.039791;;;;2;-79
F00444;Bojtár utca 49.;47.559517;19.038171;;;;2;100
F00445;Templom utca;47.600312;19.046620;;;;2;22
F00446;Templom utca;47.600123;19.046354;;;;2;-158
F00447;Hősök tere;47.598153;19.043987;;;;2;-64
F00448;Hősök tere;47.597839;19.044652;;;;2;113
F00449;Tamás utca;47.599601;19.041154;;;;2;-62
F00450;Tamás utca;47.599385;19.041447;;;;2;118
F00451;Pince köz;47.601572;19.036089;;;;2;-152
F00452;Hősök tere;47.597596;19.045662;;;;2;4
F00453;Hősök tere;47.598063;19.045569;;;;2;-176
F00454;Zemplén Győző utca;47.596121;19.045530;;;;2;5
F00455;Zemplén Győző utca;47.595419;19.045317;;;;2;-178
F00456;Nád utca;47.593989;19.049120;;;;2;90
F00457;Nád utca;47.594115;19.048442;;;;2;-82
F00458;Pünkösdfürdő utca;47.594962;19.051673;;;;1;-153
F00459;Pünkösdfürdő utca;47.594908;19.051833;;;;1;27
F00460;Békásmegyer H;47.598126;19.054266;;;;2;27
F00461;Békásmegyer H;47.597883;19.054080;;;;2;26
F00462;Szolgáltatóház;47.601212;19.058056;;;;1;25
F00463;Szolgáltatóház;47.601213;19.057923;;;;1;-155
F00464;Hímző utca;47.597200;19.058734;;;;2;-83
F00465;Hímző utca;47.597047;19.059505;;;;2;95
F00466;Medgyessy Ferenc utca;47.594890;19.058162;;;;1;96
F00467;Medgyessy Ferenc utca;47.595079;19.056766;;;;1;-81
F00468;Békásmegyer H;47.597471;19.056261;;;;1;-64
F00469;Békásmegyer H;47.598146;19.055822;;;;2;-156
F00471;Békásmegyer;47.598594;19.055064;F00471;;CSF00471;2;26
F00472;Békásmegyer;47.597587;19.054133;F00472;;CSF00471;2;-155
F00473;Madzsar József utca / Pünkösdfürdő utca;47.595277;19.054425;;;;1;-85
F00474;Madzsar József utca / Pünkösdfürdő utca;47.595124;19.054572;;;;2;101
F00475;Madzsar József utca / Pünkösdfürdő utca;47.594861;19.053747;;;;2;23
F00476;Madzsar József utca / Pünkösdfürdő utca;47.594690;19.052790;;;;2;-155
F00477;Szent István utca;47.592415;19.052111;;;;2;25
F00478;Csillaghegy H;47.585804;19.047125;;;;2;100
F00479;Csillaghegy H;47.586110;19.045371;;;;2;-78
F00480;Csillaghegy;47.585948;19.044932;F00480;;CSF00481;2;26
F00481;Csillaghegy;47.586272;19.045078;F00481;;CSF00481;2;-153
F00482;Szent István utca;47.590814;19.049851;;;;2;-122
F00483;Aquincum;47.567968;19.048641;F00483;;CSF00483;2;-15
F00484;Aquincum;47.566541;19.048814;F00484;;CSF00483;2;179
F00485;Római tér;47.569797;19.048509;;;;1;-8
F00486;Monostori út;47.573140;19.050621;;;;2;97
F00487;Rómaifürdő;47.576225;19.048721;F00487;;CSF00487;2;6
F00488;Rómaifürdő;47.575145;19.048415;F00488;;CSF00487;2;-174
F00489;Rómaifürdő H;47.575562;19.049067;;;;1;6
F00490;Czetz János köz;47.578653;19.050502;;;;2;91
F00491;Czetz János köz;47.578737;19.050130;;;;2;-89
F00492;Czetz János köz;47.578998;19.048961;;;;1;-176
F00493;Attila utca;47.579328;19.052762;;;;2;24
F00494;Attila utca;47.579697;19.052895;;;;2;-145
F00495;Huba utca;47.581342;19.054477;;;;2;22
F00496;Huba utca;47.581657;19.054543;;;;2;-149
F00497;Hunyadi utca;47.584949;19.056099;;;;2;12
F00498;Hunyadi utca;47.584805;19.055900;;;;2;-168
F00499;Pók utca;47.565278;19.057970;;;;2;-80
F00500;Dósa utca;47.575751;19.056723;;;;1;-84
F00501;Dósa utca;47.575598;19.057560;;;;1;96
F00502;Kadosa utca;47.571260;19.054130;;;;2;101
F00504;Sujtás utca;47.563461;19.050927;;;;2;20
F00505;Záhony utca;47.561375;19.048229;;;;2;48
F00506;Záhony utca;47.562206;19.048163;;;;1;12
F00507;Záhony utca;47.560974;19.047140;;;;1;-166
F00508;Kaszásdűlő H;47.557098;19.046170;;;;1;14
F00509;Kaszásdűlő H;47.556567;19.045533;;;;1;-165
F00510;Kaszásdűlő;47.556508;19.045133;F00510;;CSF00511;2;25
F00511;Kaszásdűlő;47.557039;19.045372;F00511;;CSF00511;2;-158
F00512;Kaszásdűlő utca;47.557642;19.041678;;;;2;-166
F00513;Kaszásdűlő utca;47.558289;19.042063;;;;2;15
F00514;Dinamó utca;47.563968;19.036284;;;;1;25
F00515;Kunigunda útja;47.560105;19.033545;;;;2;101
F00516;Kunigunda útja;47.560362;19.035022;;;;2;-167
F00517;Kunigunda útja;47.559930;19.035594;;;;1;-80
F00518;Orbán Balázs út;47.555809;19.026945;;;;1;-19
F00519;Orbán Balázs út;47.556403;19.026307;;;;1;153
F00520;Bojtár utca (Bécsi út);47.560099;19.024711;;;;1;-15
F00521;Bojtár utca;47.559002;19.024898;;;;1;162
F00522;Óbudai temető;47.566232;19.021931;;;;1;-27
F00523;Óbudai temető;47.565923;19.023258;;;;2;43
F00524;Óbudai temető;47.565720;19.022755;;;;1;-137
F00529;Szőlővész utca;47.575818;19.013692;;;;1;141
F00530;Ürömhegyi út;47.577568;19.010637;;;;2;-56
F00531;Ürömhegyi út;47.577738;19.010013;;;;2;124
F00532;Üröm vasúti megállóhely;47.581522;19.002246;;;;2;-49
F00533;Üröm vasúti megállóhely;47.581684;19.001794;;;;2;131
F00534;Királyhelmec utca;47.553016;19.022440;;;;2;132
F00535;Farkastorki út;47.553803;19.021193;;;;2;134
F00536;Királyhelmec utca;47.553510;19.021868;;;;2;-46
F00537;Judit utca;47.556113;19.018256;;;;2;-46
F00538;Judit utca;47.556005;19.018282;;;;2;134
F00539;Laborc utca;47.557758;19.015544;;;;2;-54
F00540;Laborc utca;47.557633;19.015638;;;;2;126
F00541;Jablonka út 53.;47.558945;19.013152;;;;2;-53
F00542;Jablonka út 58.;47.559071;19.012753;;;;2;134
F00543;Jablonka út 73.;47.560500;19.010959;;;;2;-39
F00544;Jablonka út 74.;47.560266;19.011131;;;;2;141
F00545;Jablonka út;47.562091;19.008167;;;;2;-11
F00546;Erdőalja út;47.559451;19.006597;;;;2;87
F00547;Áldomás utca;47.561846;19.035580;;;;2;9
F00548;Áldomás utca;47.562026;19.035513;;;;1;-170
F00549;Kubik utca;47.562554;19.023634;;;;1;-16
F00550;Kubik utca;47.561331;19.023820;;;;1;152
F00551;Hedvig utca;47.556066;19.011267;;;;2;-31
F00552;Hedvig utca;47.556066;19.011148;;;;2;149
F00553;Erdőalja út 43.;47.553513;19.014006;;;;2;-28
F00554;Viharhegyi út;47.552654;19.014442;;;;2;154
F00555;Viharhegyi út;47.553113;19.014349;;;;2;-13
F00556;Körtvélyes köz;47.553338;19.017351;;;;2;-82
F00557;Körtvélyes utca;47.553217;19.017367;;;;2;98
F00558;Óbudai temető;47.564380;19.022503;;;;1;164
F00559;Iskola;47.550401;19.016067;;;;2;-49
F00560;Iskola;47.550168;19.016306;;;;2;125
F00561;Királylaki út;47.549056;19.014843;;;;2;-54
F00562;Királylaki út;47.548813;19.015122;;;;2;124
F00563;Máramaros út;47.546588;19.017132;;;;2;121
F00564;Táborhegyi út;47.550156;19.025896;;;;2;-50
F00565;Táborhegyi út;47.549711;19.026363;;;;1;137
F00566;Bécsi út / Vörösvári út;47.548659;19.027812;;;;1;-46
F00567;Bécsi út / Vörösvári út;47.547895;19.029632;;;;1;72
F00568;Bécsi út / Vörösvári út;47.548489;19.028994;F00568;;CSF00568;1;
F00569;Bécsi út / Vörösvári út;47.548766;19.029370;;;;1;
F00570;Bécsi út / Vörösvári út;47.548381;19.029565;;;;1;142
F00573;Óbuda, Bogdáni út;47.550712;19.041826;;;;1;11
F00574;Óbuda, Bogdáni út;47.550541;19.042066;;;;1;-174
F00575;Óbuda, Bogdáni út;47.550127;19.041973;;;;1;171
F00576;Bogdáni út;47.550154;19.043979;;;;1;7
F00577;Bogdáni út;47.548409;19.043102;;;;1;-171
F00578;Filatorigát;47.551858;19.046356;F00578;;CSF00579;2;-27
F00579;Filatorigát;47.551948;19.046130;F00579;;CSF00579;2;153
F00580;Raktár utca;47.545288;19.042837;;;;1;10
F00581;Raktár utca;47.544947;19.042757;;;;1;10
F00582;Raktár utca;47.545085;19.042331;;;;2;
F00583;Raktár utca;47.544713;19.042212;;;;1;-170
F00584;Óbudai rendelőintézet;47.546735;19.032621;;;;1;-44
F00585;Óbudai rendelőintézet;47.545493;19.033634;;;;1;139
F00586;Óbudai rendelőintézet;47.545957;19.033456;;;;1;-42
F00587;Óbudai rendelőintézet;47.544878;19.034772;;;;1;137
F00588;Vihar utca;47.543987;19.036393;;;;2;-43
F00589;Szőlő utca;47.543529;19.036473;;;;2;134
F00590;Váradi utca;47.543524;19.029926;;;;1;171
F00591;Váradi utca;47.543830;19.029979;;;;1;-10
F00592;Váradi utca;47.543506;19.031466;;;;1;-102
F00594;Szent Margit Kórház;47.540646;19.030910;;;;1;-15
F00595;Szent Margit Kórház;47.540304;19.030923;;;;1;165
F00596;Szent Margit Kórház;47.539891;19.031348;;;;1;-16
F00597;Szent Margit Kórház;47.540367;19.030803;;;;1;166
F00598;Katinyi mártírok parkja;47.532615;19.036517;;;;1;-41
F00599;Katinyi mártírok parkja;47.532318;19.036703;;;;1;140
F00600;Katinyi mártírok parkja;47.532525;19.036716;;;;1;-40
F00601;Katinyi mártírok parkja;47.532399;19.036450;;;;1;143
F00602;Galagonya utca;47.530133;19.039386;;;;1;-165
F00603;Nagyszombat utca;47.531833;19.040023;;;;1;-8
F00604;Tímár utca;47.535152;19.039969;;;;1;2
F00605;Tímár utca;47.534333;19.039730;;;;1;180
F00606;Kiscelli utca;47.538723;19.040500;;;;1;12
F00607;Kiscelli utca;47.539244;19.040407;;;;1;-168
F00608;Remetehegyi út;47.535342;19.027243;;;;2;115
F00609;Mikoviny utca;47.532140;19.029051;;;;2;-20
F00610;Kőzet utca;47.532878;19.028453;;;;2;158
F00611;Flórián tér;47.542896;19.042252;;;;1;11
F00612;Flórián tér;47.541987;19.041190;;;;1;-166
F00613;Flórián tér;47.541664;19.040088;;;;1;-49
F00614;Flórián tér;47.541517;19.039960;;;;1;-50
F00615;Flórián tér;47.541109;19.040538;;;;1;135
F00616;Flórián tér;47.541672;19.039184;;;;1;140
F00617;ATI;47.570567;19.018314;;;;1;-30
F00618;ATI;47.569550;19.018939;;;;2;150
F00619;Szentlélek tér H;47.539883;19.045892;;;;1;-69
F00620;Szentlélek tér H;47.539802;19.046330;;;;1;-70
F00621;Szentlélek tér H;47.540210;19.045904;;;;2;-92
F00622;Szentlélek tér H;47.540165;19.046263;;;;2;-73
F00623;Szentlélek tér H;47.540126;19.046437;;;;1;-61
F00624;Szentlélek tér;47.539541;19.047207;F00624;;CSF00625;2;-2
F00625;Szentlélek tér;47.539730;19.047114;F00625;;CSF00625;2;178
F00626;Szentlélek tér H;47.539593;19.045207;;;;1;-73
F00627;Szentlélek tér H;47.539694;19.045773;;;;2;-66
F00628;Szentlélek tér H;47.539190;19.045680;;;;2;101
F00629;Szentlélek tér H;47.539377;19.045937;;;;1;101
F00630;Bóbita utca;47.572851;19.016226;;;;1;-35
F00631;Bóbita utca;47.571951;19.016865;;;;1;150
F00632;Tímár utca;47.534328;19.045068;F00632;;CSF00632;2;34
F00633;Tímár utca;47.533599;19.044218;F00633;;CSF00632;2;-147
F00634;Szélvész utca;47.531479;19.020342;;;;1;-68
F00635;Szélvész utca;47.531371;19.020382;;;;1;112
F00636;Madzsar József utca / Hadrianus utca;47.603002;19.059267;;;;2;25
F00637;Madzsar József utca / Hadrianus utca;47.604018;19.060836;;;;1;-88
F00638;Hadrianus utca;47.604009;19.063350;;;;2;-89
F00639;Hadrianus utca;47.603937;19.062951;;;;1;90
F00641;Békásmegyer, Újmegyeri tér;47.603028;19.066315;;;;2;71
F00642;Békásmegyer, Újmegyeri tér;47.602615;19.066022;;;;2;-122
F00644;Békásmegyer, Újmegyeri tér;47.602821;19.066448;;;;2;-125
F00645;Bálint György utca;47.599277;19.064971;;;;2;26
F00646;Bálint György utca;47.600042;19.065144;;;;1;179
F00649;Hatvany Lajos utca / Juhász Gyula utca;47.597174;19.063294;;;;2;-155
F00650;Hatvany Lajos utca / Juhász Gyula utca;47.596857;19.062550;;;;2;95
F00653;Boglár utca;47.594809;19.060568;;;;2;-84
F00654;Pünkösdfürdő;47.594439;19.065793;;;;1;-84
F00655;Pünkösdfürdő;47.594322;19.066352;;;;1;96
F00656;Sinkovits Imre utca;47.589636;19.065606;;;;2;4
F00657;Sinkovits Imre utca;47.589969;19.065513;;;;1;-175
F00658;Mátyás király út;47.584780;19.065032;;;;2;4
F00659;Mátyás király út;47.585068;19.064953;;;;1;-176
F00660;Szent János utca;47.579923;19.064100;;;;1;10
F00661;Szent János utca;47.578790;19.063728;;;;1;-170
F00662;Nimród utca;47.575822;19.062690;;;;2;-171
F00663;Nimród utca;47.575696;19.062837;;;;2;9
F00664;Nánási út;47.570279;19.061613;;;;2;-177
F00665;Silvanus sétány;47.567193;19.061506;;;;2;179
F00666;Aquincum H;47.567333;19.049399;;;;1;-16
F00667;Aquincum H;47.567585;19.048854;;;;1;164
F00668;Aquincum H;47.566424;19.049798;;;;1;-36
F00669;Laborc utca;47.552221;19.027823;;;;1;175
F00670;Csillaghegyi út / Bojtár utca;47.560510;19.031127;;;;2;-79
F00671;Csillaghegyi út / Bojtár utca;47.560950;19.029878;;;;2;-171
F00672;Zúzmara utca;47.552215;19.023782;;;;2;-32
F00673;Zúzmara utca;47.551793;19.024022;;;;2;148
F00674;Verhovina utca;47.554504;19.020356;;;;2;-39
F00676;Szamos utca;47.582828;19.064793;;;;2;4
F00677;Szamos utca;47.582001;19.064487;;;;1;-172
F00678;Óbudai autóbuszgarázs;47.568014;19.026276;F00678;;CSF00678;1;53
F00679;Óbudai autóbuszgarázs;47.568014;19.026023;;;;1;-132
F00680;Bécsi út / Vörösvári út;47.550117;19.028768;;;;1;-20
F00681;Kisbojtár utca;47.559888;19.026769;;;;2;-109
F00682;Bercsényi utca;47.585543;19.051486;;;;2;-83
F00683;Bercsényi utca;47.585399;19.051925;;;;2;97
F00684;Selmeci utca;47.535745;19.033674;;;;1;-28
F00685;Selmeci utca;47.536042;19.033355;;;;1;152
F00686;Selmeci utca;47.536311;19.033395;;;;1;-26
F00687;Selmeci utca;47.535505;19.033659;;;;2;152
F00688;Kolostor út;47.533228;19.025770;;;;2;19
F00690;Magnólia utca;47.564732;19.030742;;;;2;-172
F00691;Madridi utca;47.546519;19.097433;;;;1;-166
F00692;Madridi utca;47.546636;19.097633;;;;1;14
F00693;Angyalföld vasútállomás;47.550146;19.091379;;;;1;19
F00697;Fóti út;47.582435;19.081610;;;;2;-177
F00698;Fóti út;47.583613;19.081930;;;;2;3
F00699;Újpest, Fóti út;47.582663;19.082353;;;;1;129
F00700;Tímár utca;47.572325;19.080806;;;;2;-176
F00701;Tímár utca;47.572379;19.080952;;;;2;4
F00702;Zsilip utca;47.567927;19.080019;;;;2;-166
F00703;Zsilip utca;47.568812;19.080470;;;;1;11
F00704;Károlyi István utca;47.565589;19.079234;;;;2;-168
F00705;Károlyi István utca;47.564953;19.079213;;;;2;12
F00706;Újpest, Árpád út hajóállomás;47.562067;19.078486;;;;1;3
F00707;Megyer, Julianus barát utca;47.584925;19.086158;;;;2;-2
F00708;Gárdonyi Géza utca;47.584240;19.090438;;;;2;121
F00709;Megyeri temető;47.582507;19.090767;;;;1;-144
F00710;Megyeri temető;47.581410;19.089955;;;;1;36
F00711;Fiumei út;47.582551;19.085997;;;;2;5
F00712;Megyeri út / Fóti út;47.579636;19.088653;;;;2;126
F00713;Megyeri út / Fóti út;47.579396;19.087494;;;;1;-146
F00714;Megyeri út / Fóti út;47.580286;19.088731;;;;1;33
F00715;Megyeri út;47.579647;19.088983;;;;1;-57
F00716;Megyer, Szondi utca;47.585797;19.094678;;;;1;56
F00717;Megyer, Szondi utca;47.585600;19.094053;;;;1;-158
F00718;Megyer, Szondi utca;47.586247;19.095104;;;;1;36
F00720;Homoktövis utca;47.594008;19.113778;;;;1;-74
F00721;Megyeri út;47.593838;19.113684;;;;1;103
F00722;Káposztásmegyer, Mogyoródi-patak;47.598483;19.121269;;;;2;-79
F00723;Káposztásmegyer, Megyeri út;47.593184;19.120070;;;;2;-166
F00724;Megyeri út;47.593175;19.120230;;;;2;14
F00725;Káposztásmegyer, Megyeri út;47.593420;19.120491;;;;2;
F00726;Szíjgyártó utca;47.589230;19.114919;;;;2;50
F00727;Szíjgyártó utca;47.588852;19.114108;;;;2;-133
F00728;Homoktövis utca;47.589417;19.118310;;;;2;127
F00729;Homoktövis utca (Óvoda);47.590047;19.117354;;;;2;-50
F00730;Gimnázium;47.582749;19.106177;;;;2;33
F00731;Gimnázium;47.582677;19.105938;;;;2;-147
F00732;Művelődési Központ;47.579755;19.109307;;;;1;-59
F00733;Művelődési Központ;47.579639;19.109041;;;;1;123
F00734;Járműtelep utca;47.582863;19.116848;;;;1;-6
F00735;Járműtelep utca;47.582539;19.117047;;;;2;0
F00736;Járműtelep utca;47.582099;19.116900;;;;2;180
F00737;Járműtelep utca;47.581898;19.116665;;;;2;-177
F00738;Galopp utca;47.580597;19.116672;;;;1;9
F00739;Hajló utca;47.578773;19.112377;;;;1;-84
F00740;Hajló utca;47.578593;19.112616;;;;1;94
F00741;Óceán-árok utca;47.577995;19.115942;;;;1;11
F00742;Káposztásmegyer, Szilas-patak;47.577657;19.115153;;;;1;166
F00743;Óceán-árok utca;47.578088;19.116151;;;;2;11
F00744;Óceán-árok utca;47.577716;19.115915;;;;2;-170
F00745;Óceán-árok utca;47.578358;19.115752;;;;1;-158
F00746;Káposztásmegyer, Szilas-patak;47.577279;19.114435;;;;2;117
F00747;Ugró Gyula sor;47.580363;19.099139;;;;1;-91
F00748;Erdősor út;47.578093;19.106953;;;;1;32
F00749;Erdősor út;47.578003;19.106647;;;;1;-148
F00750;Újpest, Erdősor út;47.577842;19.105730;;;;1;-55
F00751;Iglói utca;47.573661;19.102987;;;;1;-174
F00752;Vadgesztenye utca;47.575378;19.104398;;;;1;33
F00753;Fóti út;47.577829;19.093501;;;;1;-144
F00754;Baross utca / Fóti út;47.577577;19.092810;;;;1;125
F00755;Baross utca / Fóti út;47.577020;19.092809;;;;1;35
F00756;Baross utca;47.577226;19.093780;;;;1;-54
F00757;Bucka utca;47.575003;19.098363;;;;1;-53
F00758;Nádor utca;47.575003;19.098084;;;;1;122
F00759;Nádor utca;47.574485;19.098330;;;;1;-147
F00760;Iglói utca;47.572752;19.103172;;;;1;-67
F00761;Iglói utca;47.573085;19.103000;;;;1;14
F00762;Leiningen Károly utca;47.572950;19.102375;;;;1;123
F00764;Szilágyi utca;47.570427;19.112659;;;;1;112
F00767;Szusza Ferenc Stadion;47.576042;19.083943;;;;1;-145
F00768;Irányi Dániel utca;47.577055;19.086658;;;;2;125
F00769;Irányi Dániel utca / Baross utca;47.575653;19.091280;;;;1;-145
F00770;Irányi Dániel utca / Baross utca;47.574053;19.089830;;;;1;34
F00771;Baross utca;47.574952;19.090429;;;;1;177
F00772;Vécsey Károly utca;47.571975;19.095847;;;;1;-147
F00773;Vécsey Károly utca;47.569777;19.099594;;;;1;34
F00774;Leiningen Károly utca;47.570038;19.099462;;;;1;117
F00775;Vécsey Károly utca;47.569525;19.099182;;;;1;-141
F00776;Nádor utca;47.569303;19.093640;;;;1;-49
F00777;Türr István utca / Nádor utca;47.569258;19.092829;;;;1;38
F00778;Türr István utca / Nádor utca;47.569690;19.092870;;;;1;133
F00779;Szent László tér;47.567016;19.097877;;;;1;136
F00780;Szent László tér;47.567961;19.097759;;;;1;39
F00781;Szent László tér;47.567889;19.096828;;;;1;-42
F00782;Illek Vince utca;47.565716;19.088322;;;;1;-139
F00783;Illek Vince utca;47.565968;19.088787;;;;1;41
F00784;Csokonai utca;47.565032;19.090527;;;;1;-77
F00785;Csokonai utca;47.564924;19.090607;;;;1;103
F00786;Kiss Ernő utca;47.565003;19.094022;;;;1;-91
F00787;Kiss Ernő utca;47.564860;19.092600;;;;1;86
F00788;Kiss Ernő utca;47.564940;19.094620;;;;1;89
F00789;Újpesti rendelőintézet;47.565765;19.099843;;;;1;-43
F00790;Újpesti rendelőintézet;47.565181;19.100533;;;;1;-92
F00791;Újpesti rendelőintézet;47.565478;19.100055;;;;1;139
F00792;Újpesti rendelőintézet;47.565064;19.099842;;;;1;88
F00793;Újpesti piac;47.563077;19.088375;;;;2;-77
F00794;Templom utca;47.563189;19.086805;;;;1;103
F00795;Szent István tér (Újpesti piac);47.562815;19.090594;;;;2;-168
F00796;Szent István tér (Újpesti piac);47.563170;19.090765;;;;2;13
F00797;Újpest-központ M;47.560157;19.089739;;;;2;13
F00798;Újpest-központ M;47.560643;19.089833;;;;2;-167
F00799;Újpest-központ M;47.560616;19.088238;;;;1;-83
F00800;Újpest-központ M;47.560157;19.090922;;;;1;
F00801;Újpest-központ M;47.560184;19.090683;;;;1;96
F00803;Újpest-központ M;47.560472;19.090284;;;;1;
F00804;Újpest-központ M;47.561020;19.090218;;;;1;13
F00805;Újpest-központ M;47.560391;19.090829;;;;1;
F00806;Újpest-központ M;47.559825;19.089407;;;;2;-168
F00808;Árpád út;47.561060;19.079522;;;;2;101
F00809;Újpest-városkapu M;47.560492;19.083468;;;;1;95
F00810;Újpest-városkapu M;47.560690;19.083016;;;;1;-80
F00811;Újpest-városkapu M (Temesvári utca);47.559670;19.082379;;;;2;168
F00812;Csányi László utca;47.558036;19.085353;;;;1;31
F00813;Aradi utca;47.556539;19.084371;;;;2;120
F00814;Újpest-központ M (Munkásotthon utca);47.559222;19.089566;;;;1;13
F00815;Újpest-központ M (Munkásotthon utca);47.559096;19.089127;;;;2;-168
F00816;Tél utca / Pozsonyi utca;47.555615;19.090294;;;;1;-105
F00817;Tél utca / Pozsonyi utca;47.555408;19.090254;;;;1;107
F00818;Tél utca / Pozsonyi utca;47.556218;19.088846;;;;2;-16
F00819;Tél utca / Pozsonyi utca;47.554968;19.089669;;;;2;142
F00820;Angyalföld kocsiszín;47.553114;19.092696;;;;2;-7
F00821;Angyalföld kocsiszín;47.553105;19.091448;;;;1;173
F00822;Angyalföld kocsiszín;47.553015;19.091687;;;;2;-177
F00823;Angyalföld kocsiszín;47.552916;19.091846;;;;2;1
F00824;Bőröndös utca;47.585040;19.116838;;;;1;-165
F00825;Bőröndös utca;47.585460;19.117201;;;;2;16
F00826;Bőröndös utca;47.585597;19.117490;;;;2;15
F00827;Bőröndös utca;47.585210;19.117197;;;;2;-166
F00828;Újpesti Erőmű;47.555171;19.099660;;;;1;-88
F00829;Újpesti Erőmű;47.554999;19.100842;;;;1;78
F00830;Elem utca;47.554840;19.104552;;;;2;-164
F00831;Istvántelki út;47.554579;19.104286;;;;2;100
F00832;Munkásotthon utca;47.559074;19.099332;;;;1;158
F00833;Árpád üzletház;47.561062;19.098868;;;;1;-166
F00834;Árpád üzletház;47.561008;19.099134;;;;1;19
F00835;Árpád üzletház;47.560145;19.098017;;;;1;-75
F00836;Árpád üzletház;47.560378;19.099824;;;;1;68
F00837;Víztorony;47.562273;19.106670;;;;1;-109
F00838;Víztorony;47.562093;19.106869;;;;1;70
F00840;Árpád út;47.562079;19.107749;;;;2;16
F00841;Kiss János utca;47.563436;19.109744;;;;2;-36
F00842;Árpád út;47.563220;19.110302;;;;1;-161
F00843;Rákospalota-Újpest vasútállomás;47.564339;19.110725;;;;2;116
F00844;Rákospalota-Újpest vasútállomás;47.564312;19.110592;;;;2;
F00845;Rákospalota-Újpest vasútállomás;47.566227;19.111896;;;;2;16
F00846;Rákospalota-Újpest vasútállomás;47.565841;19.111604;;;;2;-164
F00847;Rákospalota-Újpest vasútállomás;47.564923;19.111018;;;;1;-157
F00848;Mildenberger utca;47.572435;19.088008;;;;1;-145
F00849;Mildenberger utca;47.572093;19.088419;;;;1;-55
F00850;Mildenberger utca;47.572003;19.087768;;;;1;33
F00851;Attila utca;47.564086;19.082303;;;;2;-63
F00852;Attila utca;47.563978;19.082316;;;;2;117
F00853;Görgey Artúr út;47.565092;19.107872;;;;2;-38
F00854;Erzsébet utca;47.559705;19.095306;;;;1;87
F00855;Erzsébet utca;47.559931;19.093818;;;;1;-79
F00856;Homoktövis iskola;47.596795;19.116028;;;;1;-124
F00859;Káposztásmegyer, Szilas-patak;47.577783;19.114861;;;;1;-45
F00861;Tél utca / Pozsonyi utca;47.556839;19.088873;;;;2;-2
F00862;Tél utca / Pozsonyi utca;47.556902;19.088488;;;;2;-176
F00863;Brüsszeli utca;47.549334;19.098578;;;;2;-159
F00864;Brüsszeli utca;47.548960;19.098528;;;;2;15
F00867;Béla utca;47.580747;19.081673;;;;1;2
F00868;Béla utca;47.580321;19.081462;;;;2;-178
F00869;Tungsram;47.576547;19.081338;;;;1;3
F00870;Tungsram;47.576205;19.081112;;;;1;-176
F00871;Dunakeszi utca;47.585527;19.109052;;;;2;40
F00872;Dunakeszi utca;47.584709;19.107894;;;;2;-145
F00873;Zombori utca;47.572001;19.105740;;;;2;108
F00874;Zombori utca;47.571911;19.106591;;;;2;-72
F00875;Pajtás utca;47.571451;19.108238;;;;2;108
F00876;Deák Ferenc utca / Rózsa utca;47.564173;19.100120;;;;2;11
F00877;Deák Ferenc utca / Rózsa utca;47.563247;19.099588;;;;2;-167
F00878;Nap utca;47.555379;19.094811;;;;1;-85
F00879;Nap utca;47.555190;19.095169;;;;1;95
F00880;Szülőotthon;47.565232;19.106008;;;;1;88
